Data;Godz.;Dobowa prognoza zapotrzebowania KSE;Rzeczywiste zapotrzebowanie KSE
20231028;5;15522;16110,850
20231028;6;15974;16408,638
20231028;7;17125;17416,125
20231028;8;18121;18288,650
20231028;9;19316;19281,813
20231028;10;19680;19902,663
20231028;11;19620;20053,675
20231028;12;19583;20016,063
20231028;13;19557;20052,238
20231028;14;19577;19965,575
20231028;15;19230;19790,575
20231028;16;19044;19625,650
20231028;17;19174;19690,463
20231028;18;20037;20054,963
20231028;19;20031;20514,475
20231028;20;20017;20259,938
20231028;21;19451;19716,563
20231028;22;18336;18564,463
20231028;23;17172;17549,038
20231028;24;16110;16284,875
20231029;1;14925;15314,075
20231029;2;14369;14555,413
20231029;2A;13904;14120,625
20231029;3;13785;13747,963
20231029;4;13767;13729,975
20231029;5;13751;13868,200
20231029;6;14075;14129,200
20231029;7;14333;14506,575
20231029;8;15200;15103,588
20231029;9;16113;15770,863
20231029;10;16768;15952,188
20231029;11;16986;15856,575
20231029;12;16888;16019,113
20231029;13;16641;16335,688
20231029;14;16438;16571,338
20231029;15;16278;16734,475
20231029;16;16494;16968,675
20231029;17;17547;17801,000
20231029;18;18371;18623,713
20231029;19;18348;18606,113
20231029;20;18332;18499,525
20231029;21;18072;17984,250
20231029;22;17170;17141,750
20231029;23;16323;16345,938
20231029;24;15469;15363,500
20231030;1;14597;14668,738
20231030;2;14134;14400,300
20231030;3;13932;14147,150
20231030;4;14052;14315,425
20231030;5;14787;14879,563
20231030;6;16320;16063,513
20231030;7;19389;18776,688
20231030;8;21038;20792,788
20231030;9;21833;21639,113
20231030;10;21766;21621,450
20231030;11;21687;21225,725
20231030;12;21726;21231,325
20231030;13;21802;21030,088
20231030;14;21938;21428,750
20231030;15;21860;21428,638
20231030;16;22009;21613,013
20231030;17;23210;22371,025
20231030;18;23338;23092,550
20231030;19;23015;22747,525
20231030;20;23004;22417,150
20231030;21;22399;21620,675
20231030;22;21245;20015,613
20231030;23;19390;18318,488
20231030;24;18027;17018,325
20231031;1;16808;16136,050
20231031;2;16142;15575,038
20231031;3;15725;15253,625
20231031;4;15767;15309,038
20231031;5;16369;15619,200
20231031;6;17876;16739,325
20231031;7;20925;19286,800
20231031;8;22137;21087,013
20231031;9;22527;21931,363
20231031;10;22580;22279,263
20231031;11;22645;22387,775
20231031;12;22598;22253,975
20231031;13;22682;22207,513
20231031;14;22747;22274,250
20231031;15;22272;21979,063
20231031;16;22210;22035,363
20231031;17;23092;22483,550
20231031;18;23215;22967,438
20231031;19;22839;22347,488
20231031;20;22807;22076,038
20231031;21;22272;21277,163
20231031;22;21037;19776,700
20231031;23;19001;18044,163
20231031;24;17619;16620,388
20231101;1;15873;15532,513
20231101;2;15069;14735,888
20231101;3;14709;14415,438
20231101;4;14548;14195,300
20231101;5;14540;14238,538
20231101;6;14582;14211,250
20231101;7;14617;14161,388
20231101;8;15373;14728,113
20231101;9;15725;15602,188
20231101;10;15558;16003,863
20231101;11;15265;15841,263
20231101;12;15060;15677,263
20231101;13;14902;15894,038
20231101;14;14978;15845,813
20231101;15;15151;15636,425
20231101;16;15790;15762,175
20231101;17;17450;16523,950
20231101;18;17763;17194,750
20231101;19;17821;17221,825
20231101;20;17782;17305,363
20231101;21;17598;17047,125
20231101;22;16922;16292,100
20231101;23;16108;15461,150
20231101;24;15200;14409,100
20231102;1;14492;13712,938
20231102;2;14185;13419,825
20231102;3;14027;13229,113
20231102;4;14167;13239,425
20231102;5;14858;13758,613
20231102;6;16754;14989,938
20231102;7;19848;17507,463
20231102;8;21295;19638,025
20231102;9;21596;20530,050
20231102;10;21476;20623,350
20231102;11;21102;20018,350
20231102;12;21037;20019,900
20231102;13;21159;20184,163
20231102;14;21282;20606,363
20231102;15;21141;20752,750
20231102;16;21460;21092,238
20231102;17;22719;21736,738
20231102;18;22634;22094,038
20231102;19;22207;21879,738
20231102;20;22092;21733,900
20231102;21;21594;21021,088
20231102;22;20453;19591,525
20231102;23;18564;18033,488
20231102;24;17220;16890,963
20231103;1;16103;15819,900
20231103;2;15512;15192,925
20231103;3;15220;14973,775
20231103;4;15270;15066,225
20231103;5;15868;15388,500
20231103;6;17375;16367,025
20231103;7;20439;18576,938
20231103;8;21689;20448,800
20231103;9;22178;21615,975
20231103;10;22210;21999,100
20231103;11;22297;22038,438
20231103;12;22311;22416,100
20231103;13;22467;22532,863
20231103;14;22573;22680,363
20231103;15;22086;22335,238
20231103;16;22106;22370,350
20231103;17;23143;22877,763
20231103;18;23152;22876,775
20231103;19;22749;22446,713
20231103;20;22634;22105,050
20231103;21;22065;21275,813
20231103;22;20790;19836,863
20231103;23;18819;18197,388
20231103;24;17516;17095,625
20231104;1;16109;16182,838
20231104;2;15634;15660,563
20231104;3;15409;15269,475
20231104;4;15398;15195,075
20231104;5;15556;15352,113
20231104;6;16021;15650,688
20231104;7;17088;16266,050
20231104;8;18213;17219,038
20231104;9;19253;18447,238
20231104;10;19591;18945,650
20231104;11;19504;18875,925
20231104;12;19461;18920,900
20231104;13;19506;19119,988
20231104;14;19631;19121,313
20231104;15;19174;18764,450
20231104;16;19605;18934,413
20231104;17;20721;19765,550
20231104;18;20663;20233,825
20231104;19;20270;19859,025
20231104;20;20050;19576,900
20231104;21;19495;19031,100
20231104;22;18395;18030,675
20231104;23;17292;16846,775
20231104;24;16242;15706,138
20231105;1;14939;14838,350
20231105;2;14280;14225,350
20231105;3;13726;13725,288
20231105;4;13631;13584,938
20231105;5;13638;13691,963
20231105;6;14100;13933,613
20231105;7;14314;14177,488
20231105;8;15348;14665,988
20231105;9;16266;15679,650
20231105;10;16959;16584,125
20231105;11;17353;17255,275
20231105;12;17329;17633,813
20231105;13;17339;17926,488
20231105;14;17406;18053,525
20231105;15;17286;17813,463
20231105;16;17437;17533,725
20231105;17;18805;18199,163
20231105;18;18824;18714,388
20231105;19;18800;18665,088
20231105;20;18772;18547,288
20231105;21;18548;18025,575
20231105;22;17677;17053,863
20231105;23;16855;16188,525
20231105;24;15930;15250,400
20231106;1;15091;14495,863
20231106;2;14616;14160,175
20231106;3;14538;13902,913
20231106;4;14708;14006,650
20231106;5;15482;14449,375
20231106;6;17356;15783,063
20231106;7;19977;18772,563
20231106;8;21387;20815,675
20231106;9;22042;21766,988
20231106;10;21944;21727,288
20231106;11;21862;21805,125
20231106;12;21926;21795,925
20231106;13;22035;21895,525
20231106;14;22196;22148,713
20231106;15;21984;22055,325
20231106;16;22199;22301,450
20231106;17;23348;22930,175
20231106;18;23355;23331,138
20231106;19;22853;23094,900
20231106;20;22854;22938,350
20231106;21;22261;22181,050
20231106;22;21173;20805,550
20231106;23;19186;19276,963
20231106;24;17852;17934,350
20231107;1;16829;16876,638
20231107;2;16340;16461,375
20231107;3;15897;16126,850
20231107;4;16103;16159,725
20231107;5;16654;16647,313
20231107;6;18155;17501,550
20231107;7;20808;20046,313
20231107;8;21969;21613,375
20231107;9;22185;22041,125
20231107;10;22102;21851,000
20231107;11;21889;21443,950
20231107;12;21879;21345,575
20231107;13;22037;21791,325
20231107;14;22273;22255,888
20231107;15;22135;22173,825
20231107;16;22357;22323,738
20231107;17;23625;23167,150
20231107;18;23610;23606,563
20231107;19;23197;23279,888
20231107;20;23189;23047,088
20231107;21;22837;22329,650
20231107;22;21487;20905,463
20231107;23;19634;19466,700
20231107;24;18282;18050,800
20231108;1;17077;17027,338
20231108;2;16578;16617,788
20231108;3;16125;16189,025
20231108;4;16320;16287,288
20231108;5;16863;16629,275
20231108;6;18305;17676,338
20231108;7;21000;20319,675
20231108;8;22113;22074,725
20231108;9;22467;22771,300
20231108;10;22409;22600,613
20231108;11;22369;22090,975
20231108;12;22374;22635,775
20231108;13;22451;22929,538
20231108;14;22601;22908,513
20231108;15;22451;22481,738
20231108;16;22804;22723,588
20231108;17;23631;23386,913
20231108;18;23616;23637,713
20231108;19;23303;23261,463
20231108;20;23194;23188,238
20231108;21;22846;22575,988
20231108;22;21502;21034,588
20231108;23;19658;19458,038
20231108;24;18318;18093,438
20231109;1;17135;17064,350
20231109;2;16638;16599,675
20231109;3;16186;16332,950
20231109;4;16282;16422,350
20231109;5;16971;16880,438
20231109;6;18801;17855,738
20231109;7;21378;20444,975
20231109;8;22129;21790,138
20231109;9;22226;22444,013
20231109;10;22061;22192,288
20231109;11;21520;21632,063
20231109;12;21515;21522,488
20231109;13;21654;21833,900
20231109;14;22076;22186,288
20231109;15;21938;22063,488
20231109;16;22239;22446,638
20231109;17;23570;23294,863
20231109;18;23535;23574,288
20231109;19;23110;23285,600
20231109;20;23103;23222,250
20231109;21;22558;22584,700
20231109;22;21418;21183,500
20231109;23;19734;19370,288
20231109;24;18351;18020,350
20231110;1;17001;17056,538
20231110;2;16512;16502,600
20231110;3;16076;16169,188
20231110;4;16192;16168,575
20231110;5;16909;16487,738
20231110;6;18768;17343,913
20231110;7;21373;19712,600
20231110;8;22286;21336,313
20231110;9;22466;21932,050
20231110;10;22437;22068,475
20231110;11;22421;21828,375
20231110;12;22419;22047,238
20231110;13;22616;22314,800
20231110;14;22985;22554,400
20231110;15;22843;22297,563
20231110;16;22984;22422,550
20231110;17;23841;22910,563
20231110;18;23831;22938,363
20231110;19;23431;22616,525
20231110;20;23439;22296,538
20231110;21;22901;21598,438
20231110;22;21767;20202,238
20231110;23;20085;18781,213
20231110;24;18701;17629,075
20231111;1;16952;16442,463
20231111;2;16114;15913,163
20231111;3;15574;15497,688
20231111;4;15386;15271,063
20231111;5;15399;15311,600
20231111;6;15411;15242,863
20231111;7;15319;15356,250
20231111;8;16442;16172,675
20231111;9;17368;17441,213
20231111;10;18088;18379,063
20231111;11;18534;18815,038
20231111;12;18751;18837,100
20231111;13;18833;18872,688
20231111;14;18901;19145,663
20231111;15;18796;18950,425
20231111;16;18658;18961,813
20231111;17;19579;19475,438
20231111;18;19521;19519,675
20231111;19;19361;19209,575
20231111;20;19151;18899,050
20231111;21;18790;18389,075
20231111;22;17978;17592,238
20231111;23;17014;16686,788
20231111;24;16004;15693,238
20231112;1;15159;14721,100
20231112;2;14648;14173,613
20231112;3;14190;13811,813
20231112;4;13935;13721,263
20231112;5;14081;13826,700
20231112;6;14478;14033,263
20231112;7;14775;14458,238
20231112;8;15708;14926,063
20231112;9;16601;16015,588
20231112;10;17386;16944,225
20231112;11;17876;17335,888
20231112;12;18087;17672,613
20231112;13;18289;17809,850
20231112;14;18379;18091,738
20231112;15;18105;17887,888
20231112;16;18193;17899,275
20231112;17;19149;18640,238
20231112;18;19182;19007,488
20231112;19;19166;19079,700
20231112;20;19151;18954,900
20231112;21;18839;18545,375
20231112;22;17983;17692,988
20231112;23;17084;16911,225
20231112;24;16138;15903,388
20231113;1;15019;15046,625
20231113;2;14668;14708,888
20231113;3;14420;14603,925
20231113;4;14677;14608,900
20231113;5;15583;15161,588
20231113;6;17736;16472,988
20231113;7;20988;19742,300
20231113;8;22442;21624,275
20231113;9;23001;22801,700
20231113;10;22838;23021,313
20231113;11;22725;22539,188
20231113;12;22635;22410,263
20231113;13;22767;22683,063
20231113;14;23125;22772,225
20231113;15;22823;22537,125
20231113;16;23165;22936,663
20231113;17;24072;23666,975
20231113;18;23975;23827,425
20231113;19;23574;23412,250
20231113;20;23377;23263,963
20231113;21;22793;22642,963
20231113;22;21679;21087,500
20231113;23;19813;19437,875
20231113;24;18602;18140,475
20231114;1;17233;17050,750
20231114;2;16688;16655,375
20231114;3;16291;16317,163
20231114;4;16439;16179,838
20231114;5;17132;16384,938
20231114;6;18923;17482,675
20231114;7;21509;20209,600
20231114;8;22406;22012,550
20231114;9;22659;22952,138
20231114;10;22560;22852,000
20231114;11;22190;22582,900
20231114;12;22124;22843,463
20231114;13;22358;22946,100
20231114;14;22547;23246,350
20231114;15;22212;23035,375
20231114;16;22668;23280,600
20231114;17;23744;23819,063
20231114;18;23750;23832,838
20231114;19;23357;23601,163
20231114;20;23369;23458,913
20231114;21;22833;22681,113
20231114;22;21601;21111,700
20231114;23;19772;19519,725
20231114;24;18497;18206,088
20231115;1;17061;17274,263
20231115;2;16592;16714,575
20231115;3;16214;16455,938
20231115;4;16374;16503,488
20231115;5;17016;16882,650
20231115;6;18696;17923,625
20231115;7;21437;20583,388
20231115;8;22539;22294,438
20231115;9;23008;23193,375
20231115;10;22873;23510,063
20231115;11;22689;23452,150
20231115;12;22901;23744,250
20231115;13;23102;23898,325
20231115;14;23195;23817,550
20231115;15;22717;23597,713
20231115;16;23086;23691,250
20231115;17;23939;24140,775
20231115;18;23976;24245,038
20231115;19;23621;23813,488
20231115;20;23667;23658,200
20231115;21;23156;23151,925
20231115;22;21933;21602,813
20231115;23;20105;20038,313
20231115;24;18820;18760,175
20231116;1;17611;17617,700
20231116;2;17008;17021,213
20231116;3;16651;16720,063
20231116;4;16691;16793,163
20231116;5;17276;17177,388
20231116;6;19354;18231,900
20231116;7;21979;20986,563
20231116;8;23282;22552,875
20231116;9;23675;23376,475
20231116;10;23596;23472,688
20231116;11;23281;23248,988
20231116;12;23396;23229,475
20231116;13;23724;23311,563
20231116;14;23826;23719,400
20231116;15;23550;23359,525
20231116;16;23945;23679,513
20231116;17;24508;24320,550
20231116;18;24508;24335,100
20231116;19;24067;23995,550
20231116;20;24080;23741,613
20231116;21;23447;23086,663
20231116;22;22210;21742,950
20231116;23;20272;20273,075
20231116;24;18989;18978,613
20231117;1;17708;17773,863
20231117;2;17106;17319,700
20231117;3;16755;17037,063
20231117;4;16858;17054,975
20231117;5;17611;17347,563
20231117;6;19413;18314,838
20231117;7;22064;20882,525
20231117;8;23258;22689,550
20231117;9;23824;23739,575
20231117;10;23893;24199,675
20231117;11;23862;24278,425
20231117;12;23841;24670,313
20231117;13;24151;24822,238
20231117;14;24230;24829,575
20231117;15;24017;24474,925
20231117;16;24247;24283,600
20231117;17;24791;24763,925
20231117;18;24588;24602,138
20231117;19;24140;24095,263
20231117;20;24144;23788,175
20231117;21;23550;23029,813
20231117;22;22256;21680,688
20231117;23;20309;20178,775
20231117;24;19010;18925,500
20231118;1;17688;17704,038
20231118;2;17034;17010,800
20231118;3;16629;16549,063
20231118;4;16627;16517,263
20231118;5;16828;16569,500
20231118;6;17281;16931,550
20231118;7;18486;17829,588
20231118;8;19537;18814,675
20231118;9;20640;20277,138
20231118;10;21091;21393,413
20231118;11;21346;21950,325
20231118;12;21321;22165,338
20231118;13;21353;22132,488
20231118;14;21358;21992,550
20231118;15;21026;21458,313
20231118;16;21304;21454,413
20231118;17;21867;21918,588
20231118;18;21767;21733,925
20231118;19;21462;21330,900
20231118;20;21202;21002,663
20231118;21;20637;20344,788
20231118;22;19517;19328,363
20231118;23;18345;18204,925
20231118;24;17226;16937,313
20231119;1;16304;15903,738
20231119;2;15583;15312,363
20231119;3;15058;14890,788
20231119;4;14882;14802,825
20231119;5;14951;14789,175
20231119;6;15268;15076,963
20231119;7;15637;15392,450
20231119;8;16253;15847,163
20231119;9;17294;16757,700
20231119;10;18155;17727,188
20231119;11;18528;18595,350
20231119;12;18669;19081,913
20231119;13;18829;19520,150
20231119;14;19010;19610,825
20231119;15;19001;19238,675
20231119;16;18984;19234,075
20231119;17;19588;19694,863
20231119;18;19535;19905,613
20231119;19;19535;19907,375
20231119;20;19540;19796,275
20231119;21;19248;19265,888
20231119;22;18460;18330,725
20231119;23;17575;17476,163
20231119;24;16740;16514,900
